ID;Store;Date;IsHoliday;Dept;Weekly_Sales;Temperature;Fuel_Price;MarkDown1;MarkDown2;MarkDown3;MarkDown4;MarkDown5;CPI;Unemployment;Type;Size;Sales_Category;Profit_Estimate
8661;1;25/5/2012;0;9;29338,57;77,22;3,561;4039,39;0;745,19;1429,96;3631,13;221,744944;7,143;3;151315;High;2933,857
8670;1;1/6/2012;0;8;41039,74;77,95;3,501;6086,21;12;370,51;148,75;3690,85;221,7472139;7,143;3;151315;High;4103,974
8671;1;1/6/2012;0;18;0,2;77,95;3,501;6086,21;12;370,51;148,75;3690,85;221,7472139;7,143;3;151315;Low;0,02
8672;1;1/6/2012;0;4;41566,55;77,95;3,501;6086,21;12;370,51;148,75;3690,85;221,7472139;7,143;3;151315;High;4156,655
8674;1;1/6/2012;0;17;7197,38;77,95;3,501;6086,21;12;370,51;148,75;3690,85;221,7472139;7,143;3;151315;Low;719,738
8675;1;1/6/2012;0;20;4353,92;77,95;3,501;6086,21;12;370,51;148,75;3690,85;221,7472139;7,143;3;151315;Low;435,392
8684;1;1/6/2012;0;10;37294,14;77,95;3,501;6086,21;12;370,51;148,75;3690,85;221,7472139;7,143;3;151315;High;3729,414
8690;1;1/6/2012;0;7;31568,92;77,95;3,501;6086,21;12;370,51;148,75;3690,85;221,7472139;7,143;3;151315;High;3156,892
8706;1;1/6/2012;0;14;14903,87;77,95;3,501;6086,21;12;370,51;148,75;3690,85;221,7472139;7,143;3;151315;Low;1490,387
8707;1;1/6/2012;0;11;32406,68;77,95;3,501;6086,21;12;370,51;148,75;3690,85;221,7472139;7,143;3;151315;High;3240,668
8709;1;1/6/2012;0;16;45508,72;77,95;3,501;6086,21;12;370,51;148,75;3690,85;221,7472139;7,143;3;151315;High;4550,872
8711;1;1/6/2012;0;12;11542,81;77,95;3,501;6086,21;12;370,51;148,75;3690,85;221,7472139;7,143;3;151315;Low;1154,281
8712;1;1/6/2012;0;3;7175,77;77,95;3,501;6086,21;12;370,51;148,75;3690,85;221,7472139;7,143;3;151315;Low;717,577
8714;1;1/6/2012;0;2;47425,29;77,95;3,501;6086,21;12;370,51;148,75;3690,85;221,7472139;7,143;3;151315;High;4742,529
8715;1;1/6/2012;0;9;35001,66;77,95;3,501;6086,21;12;370,51;148,75;3690,85;221,7472139;7,143;3;151315;High;3500,166
8718;1;1/6/2012;0;5;17233,25;77,95;3,501;6086,21;12;370,51;148,75;3690,85;221,7472139;7,143;3;151315;Low;1723,325
8720;1;1/6/2012;0;6;3249,75;77,95;3,501;6086,21;12;370,51;148,75;3690,85;221,7472139;7,143;3;151315;Low;324,975
8728;1;1/6/2012;0;19;1406;77,95;3,501;6086,21;12;370,51;148,75;3690,85;221,7472139;7,143;3;151315;Low;140,6
8730;1;1/6/2012;0;1;16065,49;77,95;3,501;6086,21;12;370,51;148,75;3690,85;221,7472139;7,143;3;151315;Low;1606,549
8731;1;1/6/2012;0;13;41462,8;77,95;3,501;6086,21;12;370,51;148,75;3690,85;221,7472139;7,143;3;151315;High;4146,28
8744;1;8/6/2012;0;13;42304,47;78,3;3,452;8813,81;116,8;64,55;2652,04;7161,91;221,7494839;7,143;3;151315;High;4230,447
8745;1;8/6/2012;0;12;10742,68;78,3;3,452;8813,81;116,8;64,55;2652,04;7161,91;221,7494839;7,143;3;151315;Low;1074,268
8747;1;8/6/2012;0;6;4888,46;78,3;3,452;8813,81;116,8;64,55;2652,04;7161,91;221,7494839;7,143;3;151315;Low;488,846
8749;1;8/6/2012;0;4;41124,27;78,3;3,452;8813,81;116,8;64,55;2652,04;7161,91;221,7494839;7,143;3;151315;High;4112,427
8754;1;8/6/2012;0;2;49439,58;78,3;3,452;8813,81;116,8;64,55;2652,04;7161,91;221,7494839;7,143;3;151315;High;4943,958
8757;1;8/6/2012;0;18;4,97;78,3;3,452;8813,81;116,8;64,55;2652,04;7161,91;221,7494839;7,143;3;151315;Low;0,497
8761;1;8/6/2012;0;17;8589,19;78,3;3,452;8813,81;116,8;64,55;2652,04;7161,91;221,7494839;7,143;3;151315;Low;858,919
8764;1;8/6/2012;0;20;4943,11;78,3;3,452;8813,81;116,8;64,55;2652,04;7161,91;221,7494839;7,143;3;151315;Low;494,311
8766;1;8/6/2012;0;5;24752,99;78,3;3,452;8813,81;116,8;64,55;2652,04;7161,91;221,7494839;7,143;3;151315;High;2475,299
8767;1;8/6/2012;0;16;34785,29;78,3;3,452;8813,81;116,8;64,55;2652,04;7161,91;221,7494839;7,143;3;151315;High;3478,529
8782;1;8/6/2012;0;19;1242,44;78,3;3,452;8813,81;116,8;64,55;2652,04;7161,91;221,7494839;7,143;3;151315;Low;124,244
8784;1;8/6/2012;0;7;30052,56;78,3;3,452;8813,81;116,8;64,55;2652,04;7161,91;221,7494839;7,143;3;151315;High;3005,256
8789;1;8/6/2012;0;1;17666;78,3;3,452;8813,81;116,8;64,55;2652,04;7161,91;221,7494839;7,143;3;151315;Low;1766,6
8792;1;8/6/2012;0;10;36155,27;78,3;3,452;8813,81;116,8;64,55;2652,04;7161,91;221,7494839;7,143;3;151315;High;3615,527
8793;1;8/6/2012;0;8;40236,23;78,3;3,452;8813,81;116,8;64,55;2652,04;7161,91;221,7494839;7,143;3;151315;High;4023,623
8797;1;8/6/2012;0;14;12858,85;78,3;3,452;8813,81;116,8;64,55;2652,04;7161,91;221,7494839;7,143;3;151315;Low;1285,885
8804;1;8/6/2012;0;3;8614,64;78,3;3,452;8813,81;116,8;64,55;2652,04;7161,91;221,7494839;7,143;3;151315;Low;861,464
8808;1;8/6/2012;0;9;30307,11;78,3;3,452;8813,81;116,8;64,55;2652,04;7161,91;221,7494839;7,143;3;151315;High;3030,711
8810;1;8/6/2012;0;11;35861,22;78,3;3,452;8813,81;116,8;64,55;2652,04;7161,91;221,7494839;7,143;3;151315;High;3586,122
8813;1;15/6/2012;0;6;4087,58;79,35;3,393;5621,99;109,6;0,25;2420,28;3083,26;221,7626421;7,143;3;151315;Low;408,758
8822;1;15/6/2012;0;4;39019,74;79,35;3,393;5621,99;109,6;0,25;2420,28;3083,26;221,7626421;7,143;3;151315;High;3901,974
8823;1;15/6/2012;0;7;26249,22;79,35;3,393;5621,99;109,6;0,25;2420,28;3083,26;221,7626421;7,143;3;151315;High;2624,922
8833;1;15/6/2012;0;10;32578,62;79,35;3,393;5621,99;109,6;0,25;2420,28;3083,26;221,7626421;7,143;3;151315;High;3257,862
8834;1;15/6/2012;0;2;46637,48;79,35;3,393;5621,99;109,6;0,25;2420,28;3083,26;221,7626421;7,143;3;151315;High;4663,748
8837;1;15/6/2012;0;20;3948,1;79,35;3,393;5621,99;109,6;0,25;2420,28;3083,26;221,7626421;7,143;3;151315;Low;394,81
8840;1;15/6/2012;0;14;14117,36;79,35;3,393;5621,99;109,6;0,25;2420,28;3083,26;221,7626421;7,143;3;151315;Low;1411,736
8843;1;15/6/2012;0;12;11177,52;79,35;3,393;5621,99;109,6;0,25;2420,28;3083,26;221,7626421;7,143;3;151315;Low;1117,752
8845;1;15/6/2012;0;3;8016,26;79,35;3,393;5621,99;109,6;0,25;2420,28;3083,26;221,7626421;7,143;3;151315;Low;801,626
8849;1;15/6/2012;0;13;39024,74;79,35;3,393;5621,99;109,6;0,25;2420,28;3083,26;221,7626421;7,143;3;151315;High;3902,474
8861;1;15/6/2012;0;1;17558,82;79,35;3,393;5621,99;109,6;0,25;2420,28;3083,26;221,7626421;7,143;3;151315;Low;1755,882
8862;1;15/6/2012;0;5;21376,63;79,35;3,393;5621,99;109,6;0,25;2420,28;3083,26;221,7626421;7,143;3;151315;High;2137,663
8863;1;15/6/2012;0;16;32898,46;79,35;3,393;5621,99;109,6;0,25;2420,28;3083,26;221,7626421;7,143;3;151315;High;3289,846
8870;1;15/6/2012;0;8;38163,76;79,35;3,393;5621,99;109,6;0,25;2420,28;3083,26;221,7626421;7,143;3;151315;High;3816,376
8873;1;15/6/2012;0;11;27802,84;79,35;3,393;5621,99;109,6;0,25;2420,28;3083,26;221,7626421;7,143;3;151315;High;2780,284
8875;1;15/6/2012;0;17;6676,87;79,35;3,393;5621,99;109,6;0,25;2420,28;3083,26;221,7626421;7,143;3;151315;Low;667,687
8876;1;15/6/2012;0;9;30249,01;79,35;3,393;5621,99;109,6;0,25;2420,28;3083,26;221,7626421;7,143;3;151315;High;3024,901
8881;1;15/6/2012;0;19;951,49;79,35;3,393;5621,99;109,6;0,25;2420,28;3083,26;221,7626421;7,143;3;151315;Low;95,149
8885;1;22/6/2012;0;4;37400,31;78,39;3,346;8624,56;171,25;3,05;2524,07;7063,68;221,8030211;7,143;3;151315;High;3740,031
8890;1;22/6/2012;0;7;24777,12;78,39;3,346;8624,56;171,25;3,05;2524,07;7063,68;221,8030211;7,143;3;151315;High;2477,712
8895;1;22/6/2012;0;20;5218,84;78,39;3,346;8624,56;171,25;3,05;2524,07;7063,68;221,8030211;7,143;3;151315;Low;521,884
8902;1;22/6/2012;0;2;46075;78,39;3,346;8624,56;171,25;3,05;2524,07;7063,68;221,8030211;7,143;3;151315;High;4607,5
8903;1;22/6/2012;0;6;4870,31;78,39;3,346;8624,56;171,25;3,05;2524,07;7063,68;221,8030211;7,143;3;151315;Low;487,031
8907;1;22/6/2012;0;10;32851,06;78,39;3,346;8624,56;171,25;3,05;2524,07;7063,68;221,8030211;7,143;3;151315;High;3285,106
8909;1;22/6/2012;0;16;36362,45;78,39;3,346;8624,56;171,25;3,05;2524,07;7063,68;221,8030211;7,143;3;151315;High;3636,245
8911;1;22/6/2012;0;5;24337,24;78,39;3,346;8624,56;171,25;3,05;2524,07;7063,68;221,8030211;7,143;3;151315;High;2433,724
8912;1;22/6/2012;0;12;9606,33;78,39;3,346;8624,56;171,25;3,05;2524,07;7063,68;221,8030211;7,143;3;151315;Low;960,633
8917;1;22/6/2012;0;13;38945;78,39;3,346;8624,56;171,25;3,05;2524,07;7063,68;221,8030211;7,143;3;151315;High;3894,5
8919;1;22/6/2012;0;8;37693,88;78,39;3,346;8624,56;171,25;3,05;2524,07;7063,68;221,8030211;7,143;3;151315;High;3769,388
8921;1;22/6/2012;0;14;13158,38;78,39;3,346;8624,56;171,25;3,05;2524,07;7063,68;221,8030211;7,143;3;151315;Low;1315,838
8926;1;22/6/2012;0;3;7301,41;78,39;3,346;8624,56;171,25;3,05;2524,07;7063,68;221,8030211;7,143;3;151315;Low;730,141
8934;1;22/6/2012;0;11;26407,67;78,39;3,346;8624,56;171,25;3,05;2524,07;7063,68;221,8030211;7,143;3;151315;High;2640,767
8939;1;22/6/2012;0;1;16633,41;78,39;3,346;8624,56;171,25;3,05;2524,07;7063,68;221,8030211;7,143;3;151315;Low;1663,341
8941;1;22/6/2012;0;19;1174,7;78,39;3,346;8624,56;171,25;3,05;2524,07;7063,68;221,8030211;7,143;3;151315;Low;117,47
8942;1;22/6/2012;0;17;7468,47;78,39;3,346;8624,56;171,25;3,05;2524,07;7063,68;221,8030211;7,143;3;151315;Low;746,847
8952;1;22/6/2012;0;9;28249,43;78,39;3,346;8624,56;171,25;3,05;2524,07;7063,68;221,8030211;7,143;3;151315;High;2824,943
8956;1;29/6/2012;0;4;39758,77;84,88;3,286;3965,73;161,6;0;435,99;4212,97;221,8434;7,143;3;151315;High;3975,877
8963;1;29/6/2012;0;2;47629,14;84,88;3,286;3965,73;161,6;0;435,99;4212,97;221,8434;7,143;3;151315;High;4762,914
8965;1;29/6/2012;0;5;20233,9;84,88;3,286;3965,73;161,6;0;435,99;4212,97;221,8434;7,143;3;151315;High;2023,39
8967;1;29/6/2012;0;20;4847,43;84,88;3,286;3965,73;161,6;0;435,99;4212,97;221,8434;7,143;3;151315;Low;484,743
8970;1;29/6/2012;0;7;24077,39;84,88;3,286;3965,73;161,6;0;435,99;4212,97;221,8434;7,143;3;151315;High;2407,739
8972;1;29/6/2012;0;13;40099,49;84,88;3,286;3965,73;161,6;0;435,99;4212,97;221,8434;7,143;3;151315;High;4009,949
8977;1;29/6/2012;0;16;37677,82;84,88;3,286;3965,73;161,6;0;435,99;4212,97;221,8434;7,143;3;151315;High;3767,782
8984;1;29/6/2012;0;3;7577,59;84,88;3,286;3965,73;161,6;0;435,99;4212,97;221,8434;7,143;3;151315;Low;757,759
8987;1;29/6/2012;0;8;37647,44;84,88;3,286;3965,73;161,6;0;435,99;4212,97;221,8434;7,143;3;151315;High;3764,744
8994;1;29/6/2012;0;10;33135,34;84,88;3,286;3965,73;161,6;0;435,99;4212,97;221,8434;7,143;3;151315;High;3313,534
8999;1;29/6/2012;0;12;11816,35;84,88;3,286;3965,73;161,6;0;435,99;4212,97;221,8434;7,143;3;151315;Low;1181,635
9000;1;29/6/2012;0;6;4774,5;84,88;3,286;3965,73;161,6;0;435,99;4212,97;221,8434;7,143;3;151315;Low;477,45
9001;1;29/6/2012;0;17;8240,63;84,88;3,286;3965,73;161,6;0;435,99;4212,97;221,8434;7,143;3;151315;Low;824,063
9010;1;29/6/2012;0;11;44553,45;84,88;3,286;3965,73;161,6;0;435,99;4212,97;221,8434;7,143;3;151315;High;4455,345
9011;1;29/6/2012;0;19;1040,98;84,88;3,286;3965,73;161,6;0;435,99;4212,97;221,8434;7,143;3;151315;Low;104,098
9013;1;29/6/2012;0;14;16958,84;84,88;3,286;3965,73;161,6;0;435,99;4212,97;221,8434;7,143;3;151315;Low;1695,884
9019;1;29/6/2012;0;1;15722,82;84,88;3,286;3965,73;161,6;0;435,99;4212,97;221,8434;7,143;3;151315;Low;1572,282
9021;1;29/6/2012;0;9;25081,23;84,88;3,286;3965,73;161,6;0;435,99;4212,97;221,8434;7,143;3;151315;High;2508,123
9025;1;6/7/2012;0;2;49771,92;81,57;3,227;12218,76;94,4;192,83;4066,01;6149,04;221,8837789;6,908;3;151315;High;4977,192
9032;1;6/7/2012;0;20;5485,86;81,57;3,227;12218,76;94,4;192,83;4066,01;6149,04;221,8837789;6,908;3;151315;Low;548,586
9036;1;6/7/2012;0;4;44936,96;81,57;3,227;12218,76;94,4;192,83;4066,01;6149,04;221,8837789;6,908;3;151315;High;4493,696
9041;1;6/7/2012;0;16;42679,2;81,57;3,227;12218,76;94,4;192,83;4066,01;6149,04;221,8837789;6,908;3;151315;High;4267,92
9044;1;6/7/2012;0;5;19684,48;81,57;3,227;12218,76;94,4;192,83;4066,01;6149,04;221,8837789;6,908;3;151315;Low;1968,448
9045;1;6/7/2012;0;6;2828,03;81,57;3,227;12218,76;94,4;192,83;4066,01;6149,04;221,8837789;6,908;3;151315;Low;282,803
9048;1;6/7/2012;0;13;43326,92;81,57;3,227;12218,76;94,4;192,83;4066,01;6149,04;221,8837789;6,908;3;151315;High;4332,692
9057;1;6/7/2012;0;10;39189,33;81,57;3,227;12218,76;94,4;192,83;4066,01;6149,04;221,8837789;6,908;3;151315;High;3918,933
9067;1;6/7/2012;0;12;13887,61;81,57;3,227;12218,76;94,4;192,83;4066,01;6149,04;221,8837789;6,908;3;151315;Low;1388,761
9068;1;6/7/2012;0;8;41524,67;81,57;3,227;12218,76;94,4;192,83;4066,01;6149,04;221,8837789;6,908;3;151315;High;4152,467
9071;1;6/7/2012;0;3;8473,71;81,57;3,227;12218,76;94,4;192,83;4066,01;6149,04;221,8837789;6,908;3;151315;Low;847,371
9072;1;6/7/2012;0;7;27364,96;81,57;3,227;12218,76;94,4;192,83;4066,01;6149,04;221,8837789;6,908;3;151315;High;2736,496
9074;1;6/7/2012;0;17;8053,74;81,57;3,227;12218,76;94,4;192,83;4066,01;6149,04;221,8837789;6,908;3;151315;Low;805,374
9076;1;6/7/2012;0;14;19019,04;81,57;3,227;12218,76;94,4;192,83;4066,01;6149,04;221,8837789;6,908;3;151315;Low;1901,904
9079;1;6/7/2012;0;1;17823,37;81,57;3,227;12218,76;94,4;192,83;4066,01;6149,04;221,8837789;6,908;3;151315;Low;1782,337
9084;1;6/7/2012;0;9;32851,76;81,57;3,227;12218,76;94,4;192,83;4066,01;6149,04;221,8837789;6,908;3;151315;High;3285,176
9086;1;6/7/2012;0;11;36266,25;81,57;3,227;12218,76;94,4;192,83;4066,01;6149,04;221,8837789;6,908;3;151315;High;3626,625
9089;1;6/7/2012;0;19;1195,29;81,57;3,227;12218,76;94,4;192,83;4066,01;6149,04;221,8837789;6,908;3;151315;Low;119,529
9096;1;13/7/2012;0;20;3737,06;77,12;3,256;7218,13;45,2;36,24;3909,38;2596,37;221,9241579;6,908;3;151315;Low;373,706
9097;1;13/7/2012;0;2;44411,95;77,12;3,256;7218,13;45,2;36,24;3909,38;2596,37;221,9241579;6,908;3;151315;High;4441,195
9099;1;13/7/2012;0;4;38073,91;77,12;3,256;7218,13;45,2;36,24;3909,38;2596,37;221,9241579;6,908;3;151315;High;3807,391
9106;1;13/7/2012;0;5;18089,61;77,12;3,256;7218,13;45,2;36,24;3909,38;2596,37;221,9241579;6,908;3;151315;Low;1808,961
9108;1;13/7/2012;0;13;39276,05;77,12;3,256;7218,13;45,2;36,24;3909,38;2596,37;221,9241579;6,908;3;151315;High;3927,605
9124;1;13/7/2012;0;10;31430,55;77,12;3,256;7218,13;45,2;36,24;3909,38;2596,37;221,9241579;6,908;3;151315;High;3143,055
9131;1;13/7/2012;0;16;22880,3;77,12;3,256;7218,13;45,2;36,24;3909,38;2596,37;221,9241579;6,908;3;151315;High;2288,03
9132;1;13/7/2012;0;8;36130,01;77,12;3,256;7218,13;45,2;36,24;3909,38;2596,37;221,9241579;6,908;3;151315;High;3613,001
9133;1;13/7/2012;0;3;13126,15;77,12;3,256;7218,13;45,2;36,24;3909,38;2596,37;221,9241579;6,908;3;151315;Low;1312,615
9136;1;13/7/2012;0;17;7386,64;77,12;3,256;7218,13;45,2;36,24;3909,38;2596,37;221,9241579;6,908;3;151315;Low;738,664
9138;1;13/7/2012;0;14;14332,72;77,12;3,256;7218,13;45,2;36,24;3909,38;2596,37;221,9241579;6,908;3;151315;Low;1433,272
9143;1;13/7/2012;0;6;2776,97;77,12;3,256;7218,13;45,2;36,24;3909,38;2596,37;221,9241579;6,908;3;151315;Low;277,697
9145;1;13/7/2012;0;9;21464,73;77,12;3,256;7218,13;45,2;36,24;3909,38;2596,37;221,9241579;6,908;3;151315;High;2146,473
9146;1;13/7/2012;0;1;16566,18;77,12;3,256;7218,13;45,2;36,24;3909,38;2596,37;221,9241579;6,908;3;151315;Low;1656,618
9150;1;13/7/2012;0;12;9318,1;77,12;3,256;7218,13;45,2;36,24;3909,38;2596,37;221,9241579;6,908;3;151315;Low;931,81
9155;1;13/7/2012;0;11;25922,59;77,12;3,256;7218,13;45,2;36,24;3909,38;2596,37;221,9241579;6,908;3;151315;High;2592,259
9160;1;13/7/2012;0;19;1003,66;77,12;3,256;7218,13;45,2;36,24;3909,38;2596,37;221,9241579;6,908;3;151315;Low;100,366
9162;1;13/7/2012;0;7;18427,17;77,12;3,256;7218,13;45,2;36,24;3909,38;2596,37;221,9241579;6,908;3;151315;Low;1842,717
9165;1;20/7/2012;0;4;38080,05;80,42;3,311;3213;313,72;9,53;2262,02;3228,19;221,9327267;6,908;3;151315;High;3808,005
9171;1;20/7/2012;0;2;45108,22;80,42;3,311;3213;313,72;9,53;2262,02;3228,19;221,9327267;6,908;3;151315;High;4510,822
9176;1;20/7/2012;0;13;39396,59;80,42;3,311;3213;313,72;9,53;2262,02;3228,19;221,9327267;6,908;3;151315;High;3939,659
9178;1;20/7/2012;0;5;17896,46;80,42;3,311;3213;313,72;9,53;2262,02;3228,19;221,9327267;6,908;3;151315;Low;1789,646
9188;1;20/7/2012;0;6;3496,53;80,42;3,311;3213;313,72;9,53;2262,02;3228,19;221,9327267;6,908;3;151315;Low;349,653
9191;1;20/7/2012;0;17;7195,7;80,42;3,311;3213;313,72;9,53;2262,02;3228,19;221,9327267;6,908;3;151315;Low;719,57
9193;1;20/7/2012;0;3;20126,95;80,42;3,311;3213;313,72;9,53;2262,02;3228,19;221,9327267;6,908;3;151315;High;2012,695
9195;1;20/7/2012;0;8;37797,31;80,42;3,311;3213;313,72;9,53;2262,02;3228,19;221,9327267;6,908;3;151315;High;3779,731
9197;1;20/7/2012;0;18;2,91;80,42;3,311;3213;313,72;9,53;2262,02;3228,19;221,9327267;6,908;3;151315;Low;0,291
9198;1;20/7/2012;0;16;24017,03;80,42;3,311;3213;313,72;9,53;2262,02;3228,19;221,9327267;6,908;3;151315;High;2401,703
9199;1;20/7/2012;0;10;29187,22;80,42;3,311;3213;313,72;9,53;2262,02;3228,19;221,9327267;6,908;3;151315;High;2918,722
9201;1;20/7/2012;0;14;12083,33;80,42;3,311;3213;313,72;9,53;2262,02;3228,19;221,9327267;6,908;3;151315;Low;1208,333
9210;1;20/7/2012;0;11;26026,46;80,42;3,311;3213;313,72;9,53;2262,02;3228,19;221,9327267;6,908;3;151315;High;2602,646
9212;1;20/7/2012;0;1;16348,06;80,42;3,311;3213;313,72;9,53;2262,02;3228,19;221,9327267;6,908;3;151315;Low;1634,806
9224;1;20/7/2012;0;19;955,74;80,42;3,311;3213;313,72;9,53;2262,02;3228,19;221,9327267;6,908;3;151315;Low;95,574
9227;1;20/7/2012;0;12;12565,06;80,42;3,311;3213;313,72;9,53;2262,02;3228,19;221,9327267;6,908;3;151315;Low;1256,506
9230;1;20/7/2012;0;9;22594,18;80,42;3,311;3213;313,72;9,53;2262,02;3228,19;221,9327267;6,908;3;151315;High;2259,418
9233;1;20/7/2012;0;7;16528,1;80,42;3,311;3213;313,72;9,53;2262,02;3228,19;221,9327267;6,908;3;151315;Low;1652,81
9236;1;20/7/2012;0;20;4831,71;80,42;3,311;3213;313,72;9,53;2262,02;3228,19;221,9327267;6,908;3;151315;Low;483,171
9239;1;27/7/2012;0;13;37423,21;82,66;3,407;7146,9;389,02;1,59;10267,54;4325,19;221,9412954;6,908;3;151315;High;3742,321
9246;1;27/7/2012;0;5;14105,4;82,66;3,407;7146,9;389,02;1,59;10267,54;4325,19;221,9412954;6,908;3;151315;Low;1410,54
9247;1;27/7/2012;0;3;22716,7;82,66;3,407;7146,9;389,02;1,59;10267,54;4325,19;221,9412954;6,908;3;151315;High;2271,67
9248;1;27/7/2012;0;10;30594,53;82,66;3,407;7146,9;389,02;1,59;10267,54;4325,19;221,9412954;6,908;3;151315;High;3059,453
9253;1;27/7/2012;0;16;23838,33;82,66;3,407;7146,9;389,02;1,59;10267,54;4325,19;221,9412954;6,908;3;151315;High;2383,833
9256;1;27/7/2012;0;17;8435,09;82,66;3,407;7146,9;389,02;1,59;10267,54;4325,19;221,9412954;6,908;3;151315;Low;843,509
9257;1;27/7/2012;0;1;15731,18;82,66;3,407;7146,9;389,02;1,59;10267,54;4325,19;221,9412954;6,908;3;151315;Low;1573,118
9263;1;27/7/2012;0;14;12706,52;82,66;3,407;7146,9;389,02;1,59;10267,54;4325,19;221,9412954;6,908;3;151315;Low;1270,652
9265;1;27/7/2012;0;4;35197,59;82,66;3,407;7146,9;389,02;1,59;10267,54;4325,19;221,9412954;6,908;3;151315;High;3519,759
9268;1;27/7/2012;0;19;1016,28;82,66;3,407;7146,9;389,02;1,59;10267,54;4325,19;221,9412954;6,908;3;151315;Low;101,628
9269;1;27/7/2012;0;6;2545,65;82,66;3,407;7146,9;389,02;1,59;10267,54;4325,19;221,9412954;6,908;3;151315;Low;254,565
9276;1;27/7/2012;0;2;45008,22;82,66;3,407;7146,9;389,02;1,59;10267,54;4325,19;221,9412954;6,908;3;151315;High;4500,822
9281;1;27/7/2012;0;9;22921,21;82,66;3,407;7146,9;389,02;1,59;10267,54;4325,19;221,9412954;6,908;3;151315;High;2292,121
9282;1;27/7/2012;0;11;33443,23;82,66;3,407;7146,9;389,02;1,59;10267,54;4325,19;221,9412954;6,908;3;151315;High;3344,323
9286;1;27/7/2012;0;8;36981,9;82,66;3,407;7146,9;389,02;1,59;10267,54;4325,19;221,9412954;6,908;3;151315;High;3698,19
9287;1;27/7/2012;0;20;3810,16;82,66;3,407;7146,9;389,02;1,59;10267,54;4325,19;221,9412954;6,908;3;151315;Low;381,016
9288;1;27/7/2012;0;12;11109,25;82,66;3,407;7146,9;389,02;1,59;10267,54;4325,19;221,9412954;6,908;3;151315;Low;1110,925
9301;1;27/7/2012;0;7;17171,35;82,66;3,407;7146,9;389,02;1,59;10267,54;4325,19;221,9412954;6,908;3;151315;Low;1717,135
9314;1;3/8/2012;0;17;7809,58;86,11;3,417;27584,78;119,98;30,23;12007,04;4661,71;221,9498642;6,908;3;151315;Low;780,958
9317;1;3/8/2012;0;13;44708,45;86,11;3,417;27584,78;119,98;30,23;12007,04;4661,71;221,9498642;6,908;3;151315;High;4470,845
9318;1;3/8/2012;0;16;25418,49;86,11;3,417;27584,78;119,98;30,23;12007,04;4661,71;221,9498642;6,908;3;151315;High;2541,849
9320;1;3/8/2012;0;4;41305,39;86,11;3,417;27584,78;119,98;30,23;12007,04;4661,71;221,9498642;6,908;3;151315;High;4130,539
9325;1;3/8/2012;0;3;30331,69;86,11;3,417;27584,78;119,98;30,23;12007,04;4661,71;221,9498642;6,908;3;151315;High;3033,169
9326;1;3/8/2012;0;6;3412,58;86,11;3,417;27584,78;119,98;30,23;12007,04;4661,71;221,9498642;6,908;3;151315;Low;341,258
9334;1;3/8/2012;0;1;16628,31;86,11;3,417;27584,78;119,98;30,23;12007,04;4661,71;221,9498642;6,908;3;151315;Low;1662,831
9337;1;3/8/2012;0;14;13423,3;86,11;3,417;27584,78;119,98;30,23;12007,04;4661,71;221,9498642;6,908;3;151315;Low;1342,33
9348;1;3/8/2012;0;7;16916,29;86,11;3,417;27584,78;119,98;30,23;12007,04;4661,71;221,9498642;6,908;3;151315;Low;1691,629
9349;1;3/8/2012;0;9;23780,97;86,11;3,417;27584,78;119,98;30,23;12007,04;4661,71;221,9498642;6,908;3;151315;High;2378,097
9358;1;3/8/2012;0;2;49424,06;86,11;3,417;27584,78;119,98;30,23;12007,04;4661,71;221,9498642;6,908;3;151315;High;4942,406
9365;1;3/8/2012;0;5;17615,28;86,11;3,417;27584,78;119,98;30,23;12007,04;4661,71;221,9498642;6,908;3;151315;Low;1761,528
9368;1;3/8/2012;0;10;32794,21;86,11;3,417;27584,78;119,98;30,23;12007,04;4661,71;221,9498642;6,908;3;151315;High;3279,421
9369;1;3/8/2012;0;11;27759,99;86,11;3,417;27584,78;119,98;30,23;12007,04;4661,71;221,9498642;6,908;3;151315;High;2775,999
9373;1;3/8/2012;0;8;40098,84;86,11;3,417;27584,78;119,98;30,23;12007,04;4661,71;221,9498642;6,908;3;151315;High;4009,884
9374;1;3/8/2012;0;19;901,62;86,11;3,417;27584,78;119,98;30,23;12007,04;4661,71;221,9498642;6,908;3;151315;Low;90,162
9377;1;3/8/2012;0;20;4708,44;86,11;3,417;27584,78;119,98;30,23;12007,04;4661,71;221,9498642;6,908;3;151315;Low;470,844
9379;1;3/8/2012;0;12;11298,13;86,11;3,417;27584,78;119,98;30,23;12007,04;4661,71;221,9498642;6,908;3;151315;Low;1129,813
9381;1;10/8/2012;0;1;16119,92;85,05;3,494;11436,22;245;6,85;6964,26;4836,22;221,9584329;6,908;3;151315;Low;1611,992
9382;1;10/8/2012;0;17;8441,34;85,05;3,494;11436,22;245;6,85;6964,26;4836,22;221,9584329;6,908;3;151315;Low;844,134
9387;1;10/8/2012;0;13;42241,23;85,05;3,494;11436,22;245;6,85;6964,26;4836,22;221,9584329;6,908;3;151315;High;4224,123
9391;1;10/8/2012;0;14;12434,69;85,05;3,494;11436,22;245;6,85;6964,26;4836,22;221,9584329;6,908;3;151315;Low;1243,469
9393;1;10/8/2012;0;16;21677,85;85,05;3,494;11436,22;245;6,85;6964,26;4836,22;221,9584329;6,908;3;151315;High;2167,785
